HouseholdID	MPAID	SettlementID	InterviewYear	YearsResident	TimeMarket	PaternalEthnicity	Religion	PrimaryLivelihood	SecondaryLivelihood	TertiaryLivelihood	FreqFish	FreqSaleFish	PercentIncomeFish	FreqEatFish	PercentProteinFish	MajorFishTechnique	EconomicStatusTrend	AssetCar	AssetTruck	AssetCarTruck	AssetBicycle	AssetMotorcycle	AssetBoatNoMotor	AssetBoatOutboard	AssetBoatInboard	AssetLandlinePhone	AssetCellPhone	AssetPhoneCombined	AssetTV	AssetRadio	AssetStereo	AssetCD	AssetDVD	AssetEntertain	AssetSatellite	AssetGenerator	CookingFuel	FSNotEnough	FSDidNotLast	FSBalancedDiet	FSAdultSkip	FSFreqAdultSkip	FSEatLess	FSHungry	FSChildPortion	FSLowCostFood	FSChildSkip	FSFreqChildSkip	FSNoMealChild	RightsAccess	RightsHarvest	RightsManage	RightsExclude	RightsTransfer	SocialConflict	MarineGroup	OtherGroup	PlaceHappy	PlaceFavourite	PlaceMiss	PlaceBest	PlaceFishHere	PlaceBeMyself	Baseline_t2_pairs
3365	6	51	2013	1	0.08	Ambon	2	7	7	998	994	994	994	994	994	994	4	0	0	993	0	0	0	0	0	1	0	993	0	0	0	0	0	993	0	0	3	1	3	2	0	994	0	0	0	3	0	994	3	1	1	0	0	0	3	0	0	5	4		4	4	3	0
3364	6	51	2013	7	0.03	Misool	2	7	7	1	994	994	994	994	994	994	5	0	0	993	1	0	0	0	0	2	0	993	1	0	1	1	0	993	0	0	3	1	2	1	0	994	0	0	0	2	0	994	0	1	1	1	0	0	3	0	0	4	4	4	4	4	4	0
3363	6	51	2013	31	0.05	Seram	2	7	998	998	994	994	994	994	994	994	3	0	0	993	0	0	0	0	0	3	0	993	1	0	0	1	0	993	1	1	3	3	2	3	0	994	0	0	0	2	0	994	3	1	0	0	0	0	3	0	0	3	3	4	4	3	3	0
3362	6	51	2013	19	0.13	Seram	2	2	998	998	994	994	994	994	994	994	3	0	0	993	0	0	0	0	0	2	0	993	1	0	0	0	0	993	1	0	3	2	2	3	1	1	1	0	1	2	1	2	3	1	0	0	0	0	3	0	0	4	4	4	4	4	4	3362
3361	6	51	2013	10	0.1	Seram	2	7	998	998	994	994	994	994	994	994	2	0	0	993	0	0	0	1	0	2	0	993	1	0	0	0	0	993	1	0	3	2	3	1	3	1		0	0	2	0	994	3	1	1	1	0	0	3	0	1	3	3	4	4	4	3	0
3360	6	47	2013	49	0.08	Madbad	1	2	3	998	2	1	1	3	2	1	2	0	0	993	0	0	1	0	0	1	0	993	0	0	0	0	0	993	0	0	3	3	3	2	0	994	1	0	0	2	0	994	3	1	1	1	1	0	3	1	1	4	4	1	4	4	4	3360
3359	6	47	2013	49	0.1	Maya	1	7	1	2	994	994	994	994	994	994	4	0	0	993	0	0	2	0	0	3	0	993	1	0	0	0	0	993	1	1	3	3	3	2	0	994	0	0	0	0	1	994	3	1	1	1	1	0	4	1	0	5	4	5	4	5	5	3359
3358	6	47	2013	36	0.166	Biga	1	2	7	3	4	3	2	4	3	4	4	0	0	993	0	1	1	1	0	1	0	993	0	0	0	0	0	993	0	0	3	2	2	2	1	3	0	0	1	2	0	994	3	1	1	1	1	0	3	0	1	4	4	4	4	4	4	0
3357	6	47	2013	47	0.166	Dobo	1	1	3	2	4	1	1	2	2	1	2	0	0	993	0	0	1	0	3	0	0	993	0	0	0	1	0	993	0	0	3	2	2	2	0	994	0	0	1	2	0	994	3	1	1	0	1	1	2	0	1	3	4	4	4	4	3	0
3356	6	47	2013	36	0.166	Biga	1	2	7	3	3	1	1	5	2	1	2	0	0	993	0	0	0	0	0	0	0	993	0	0	0	0	0	993	0	0	3	2	2	1	1	3	1	1	0	2	0	994	0	1	1	0	0	0	3	0	1	4	4	4	4	4	4	0
3355	6	47	2013	26	0.2	Waigeo Utara	1	2	7	7	994	994	994	994	994	994	3	0	0	993	0	0	1	0	0	0	0	993	0	0	0	0	0	993	0	0	3	3	3	1	0	994	0	0	0	2	0	994	3	0	0	0	0	0	3	0	0	4	4	4	4	998	4	0
3354	6	47	2013	30	0.08	Biga	1	1	3	998	2	1	1	3	3	1	4	0	0	993	0	0	0	0	0	0	0	993	0	0	0	0	0	993	0	0	3	3	3	2	1	3	1	0	0	3	0	994	3	1	1	0	0	0	3	0	1	4	4	5	5	5	4	0
3353	6	47	2013	32	0.166	Madbad	1	2	1	996	994	994	994	994	994	994	4	0	0	993	0	0	1	0	0	0	0	993	0	0	1	0	0	993	0	0	3	1	1	1	0	994	0	1	0	1	0	994	1	1	1	0	0	0	3	0	1	5	5	5	4	5	4	0
3352	6	47	2013	52	0.05	Madbod	1	2	3	998	1	1	1	2	2	1	3	0	0	993	0	0	1	0	0	3	0	993	0	0	0	0	0	993	0	0	3	3	3	2	0	994	0	0	0	3	0	994	3	1	1	0	0	0	3	0	1	4	4	1	4	4	4	0
3351	6	47	2013	37	0.08	Madbod	1	2	3	7	3	1	1	3	3	1	3	0	0	993	0	0	1	0	0	2	0	993	0	0	0	1	0	993	0	1	3	1	2	2	0	994	0	0	0	1	0	994	3	1	1	1	1	0	3	1	1	4	5	5	3	1	5	0
3350	6	47	2013	44	0.1	Madbod	1	2	3	998	1	1	1	2	2	998	3	0	0	993	0	0	1	0	0	0	0	993	0	0	0	0	0	993	0	0	3	2	2	2	1	2	0	0	0	3	0	994	3	1	1	0	0	0	3	0	1	4	4	5	4	2	4	0
3349	6	47	2013	28	0.166	Madbod	1	2	3	998	3	1	1	2	2	1	3	0	0	993	0	0	1	0	0	1	0	993	0	0	0	0	0	993	0	0	3	3	3	1	1	2	1	1	1	1	1	2	1	1	1	1	1	0	4	1	1	4	4	4	4	4	4	3349
3348	6	47	2013	57	0.166	Madbod	1	2	1	998	994	994	994	994	994	994	3	0	0	993	0	0	0	1	0	0	0	993	0	0	0	0	0	993	0	0	3	3	3	3	0	994	0	0	0	2	0	1	2	1	1	1	1	0	3	1	1	5	4	4	4	4	4	3348
3347	6	49	2013	56	0.03	Fak-fak	2	7	998	998	994	994	994	994	994	994	3	0	0	993	0	0	0	0	0	3	0	993	0	0	0	0	0	993	0	0	3	2	3	2	1	2	1	0	998	998	998	998	998	1	1	0	0	0	3	0	1	5	5	4	4	4	4	0
3346	6	49	2013	43	0.01	Seram	2	2	998	998	994	994	994	994	994	994	2	0	0	993	0	0	1	0	0	1	0	993	1	0	1	1	0	993	1	1	3	1	1	1	1	3	1	1	0	2	0	994	2	1	1	1	1	0	4	0	1	5	5	4	4	4	4	0
3345	6	49	2013	55	0.08	Buton	2	7	998	998	994	994	994	994	994	994	3	0	0	993	0	0	0	0	0	1	0	993	1	0	0	1	0	993	1	1	3	1	1	1	0	994	0	0	0	1	0	994	1	1	0	0	0	1	3	1	0	4	4	4	4	4	4	0
3344	6	49	2013	61	0.05	Timor	2	7	7	998	994	994	994	994	994	994	3	0	0	993	0	0	0	1	0	4	0	993	1	1	0	1	0	993	1	1	3	3	3	3	0	994	0	0	0	3	0	994	3	1	1	0	0	0	2	0	1	4	4	4	4	4	4	0
3343	6	49	2013	30	0.25	Seram	2	7	998	998	994	994	994	994	994	994	4	0	0	993	0	0	0	0	0	1	0	993	1	0	0	1	0	993	1	0	3	2	2	2	0	994	1	1	1	2	0	994	3	1	1	0	0	0	3	0	0	4	4	4	4	4	4	0
3342	6	49	2013	41	0.03	Misool	2	7	998	998	994	994	994	994	994	994	3	0	0	993	1	0	1	0	0	3	0	993	1	0	1	0	0	993	1	0	3	2	2	1	0	994	1	0	0	2	0	994	2	1	1	0	0	0	3	0	0	4	5	4	4	3	4	3342
3341	6	49	2013	88	0.01	Fak-fak	2	998	998	998	994	994	994	994	994	994	3	0	0	993	0	0	1	0	0	1	0	993	0	0	0	0	0	993	0	0	3	1	1	3	1	2	0	0	998	998	998	998	998	1	1	1	1	0	3	0	0	4	4	5	4	4	4	0
3340	6	49	2013	10	0.016	Buton	2	7	998	998	994	994	994	994	994	994	4	0	0	993	0	0	1	1	0	2	0	993	1	0	0	1	0	993	1	1	3	2	3	2	0	994	0	0	0	2	0	994	3	1	1	0	0	0	3	0	0	5	5	4	4	4	4	0
3339	6	49	2013	41	0.03	Misool	2	7	7	998	994	994	994	994	994	994	3	0	0	993	0	0	0	0	0	0	0	993	0	0	0	0	0	993	0	1	3	3	3	3	0	994	0	0	0	3	0	994	3	1	0	0	0	0	3	0	1	4	4	5	4	4	4	0
3338	6	49	2013	20	0.25	Misool	2	7	998	998	994	994	994	994	994	994	2	0	0	993	0	0	0	0	0	2	0	993	1	0	0	0	0	993	1	1	2	1	1	1	997	994	0	997	997	1	997	994	1	1	0	0	0	0	3	0	0	4	4	4	4	4	4	0
3337	6	49	2013	31	0.08	Matlow/Misool	2	7	998	998	994	994	994	994	994	994	3	0	0	993	0	0	0	0	0	3	0	993	0	0	0	0	0	993	0	0	3	1	3	3	0	994	994	0	0	3	0	994	3	1	1	1	0	0	3	1	1	4	5	4	4	4	4	0
3336	6	49	2013	60	0.03	Seram	2	7	998	998	994	994	994	994	994	994	4	0	0	993	1	0	0	1	0	2	0	993	1	0	0	0	0	993	0	2	3	3	3	0	2	2	0	0	998	998	998	998	3	1	1	0	0	0	3	0	1	5	5	5	4	4	4	0
3335	6	49	2013	48	0.03	Seram	2	7	7	998	994	994	994	994	994	994	4	0	0	993	1	0	1	0	0	1	0	993	1	0	1	1	0	993	1	0	3	3	3	2	1	2	0	0	998	998	998	998	998	1	1	0	0	0	3	0	0	4	4	4	4	3	4	0
3334	6	49	2013	25	0.25	Jawa	2	7	998	998	994	994	994	2	2	997	4	0	0	993	0	0	0	0	1	4	0	993	1	0	0	1	1	993	1	1	3	3	3	3	0	994	0	0	0	3	0	994	3	1	1	0	0	0	3	0	1	4	4	4	4	4	4	0
3333	6	49	2013	18	0.05	Pontianak	2	7	998	998	994	994	994	994	994	994	3	0	0	993	1	0	0	1	0	3	0	993	1	1	1	1	0	993	1	2	2	3	3	3	0	994	0	0	0	3	0	994	3	1	1	0	0	0	3	0	0	4	4	5	4	4	4	0
3332	6	49	2013	53	0.06	Seram	2	1	3	7	1	1	1	2	4	1	4	0	0	993	0	0	0	0	0	3	0	993	0	0	0	0	0	993	0	0	3	2	1	1	0	994	0	0	998	998	998	998	998	1	1	0	0	0	3	0	1	4	4	4	4	4	4	0
3331	6	49	2013	8	0.25	Ambon	2	7	998	998	994	994	994	994	994	994	3	0	0	993	0	0	0	0	0	3	0	993	1	1	1	1	0	993	1	1	3	3	3	3	0	994	0	0	0	3	0	994	3	1	0	0	0	0	3	0	1	4	4	4	4	4	4	0
3330	6	49	2013	65	0.03	Bugis	2	1	3	998	3	1	1	2	2	2	3	0	0	993	0	0	3	0	0	2	0	993	1	0	0	1	0	993	1	2	3	3	2	1	0	994	0	0	0	2	0	994	3	1	1	0	0	0	3	0	0	4	4	5	4	4	3	0
3329	6	49	2013	43	0.22	Ternate	2	3	7	2	1	1	3	3	3	1	3	0	0	993	0	0	0	1	0	2	0	993	0	0	1	0	0	993	0	0	3	1	1	1	1	2	1	0	0	3	0	994	3	1	1	0	0	0	4	0	1	4	4	4	4	4	4	0
3328	6	49	2013	72	0.08	Ternate	2	1	998	998	994	994	994	994	994	994	4	0	0	993	0	0	1	0	0	1	0	993	1	0	0	1	0	993	0	0	3	2	2	3	0	994	0	0	998	998	998	998	998	1	1	0	0	0	3	0	0	5	5	4	4	4	4	0
3327	6	49	2013	61	0.05	Misool	2	7	998	998	9949	994	994	994	994	994	4	0	0	993	0	0	0	0	0	3	0	993	1	0	1	1	0	993	1	1	3	2	3	2	0	994	0	998	998	998	998	998	998	1	1	0	0	0	3	0	0	5	5	4	4	4	4	0
3326	6	49	2013	10	0.08	Seram	2	3	998	998	3	3	3	3	4	1	4	0	0	993	0	0	1	1	0	3	0	993	1	0	0	0	0	993	0	0	3	2	2	2	1	2	1	1	998	998	998	998	998	1	1	0	0	0	3	0	0	5	5	5	4	4	4	0
3325	6	49	2013	60	0.08	Biak	2	1	998	998	994	994	994	994	994	994	3	0	0	993	0	0	0	0	0	2	0	993	0	0	0	0	0	993	0	0	3	1	1	3	0	994	0	0	0	1	0	994	1	1	0	0	0	0	3	0	0	4	4	4	4	4	4	3325
3324	6	49	2013	13	0.05	Key	2	7	998	998	994	994	994	994	994	994	4	0	0	993	0	0	0	0	0	1	0	993	0	0	0	0	0	993	0	0	3	2	3	2	0	994	0	0	0	2	0	994	3	1	0	0	0	0	3	0	0	3	4	4	4	4	4	0
3323	6	49	2013	35	0.08	Jayapura	2	2	998	998	994	994	994	994	994	994	3	0	0	993	0	0	0	1	0	2	0	993	0	0	0	1	0	993	0	1	3	3	2	2	0	994	0	0	998	998	998	998	998	1	1	0	0	0	3	0	0	5	5	4	4	4	4	0
3322	6	49	2013	24	0.03	Seram	2	3	998	998	994	994	994	994	994	994	3	0	0	993	0	0	1	0	0	1	0	993	1	0	0	1	0	993	0	1	3	2	2	1	0	994	0	0	998	998	998	998	998	1	1	0	0	0	3	0	1	5	4	5	4	4	4	0
3321	6	48	2013	4	0.083	Seram	2	3	998	998	3	3	4	5	4	1	3	0	0	993	0	0	0	1	0	3	0	993	1	0	1	1	1	993	1	1	2	3	3	2	994	994	0	0	0	3	0	994	3	1	1	0	0	0	2	1	0	4	4	5	4	3	4	0
3320	6	48	2013	5	0.05	Ternate	2	7	1	998	994	994	994	994	994	994	4	0	0	993	0	0	0	0	0	1	0	993	0	0	0	0	0	993	0	0	3	1	1	2	1	3	1	0	1	1	1	2	1	1	1	0	0	0	4	0	1	4	4	4	4	4	4	0
3319	6	48	2013	3	0.16	Ternate	2	7	998	998	994	994	994	994	994	994	5	0	0	993	0	0	0	0	0	1	0	993	1	0	1	0	0	993	1	0	3	3	3	2	1	2	1	1	998	998	998	998	998	1	1	0	0	0	3	0	1	4	4	4	4	4	4	0
3318	6	48	2013	4	0.08	Misool	2	7	3	998	1	1	1	2	4	1	3	0	0	993	0	0	0	0	0	2	0	993	1	0	0	0	0	993	1	0	2	3	3	2	0	994	0	0	0	2	0	994	3	1	1	1	1	0	3	1	0	4	4	5	4	3	4	0
3317	6	48	2013	2	0.1	Misool	2	7	998	998	994	994	994	994	994	994	3	0	0	993	0	0	1	1	0	0	2	993	0	0	0	0	0	993	0	0	2	3	3	2	1	2	1	0	998	998	998	998	998	1	1	1	0	0	4	1	1	5	5	5	5	5	5	0
3316	6	48	2013	3	0.08	Buton	2	7	998	998	994	994	994	994	994	994	4	0	0	993	0	0	1	0	0	3	0	993	1	0	1	1	1	993	1	1	2	3	3	2	0	994	0	0	998	998	998	998	998	1	1	0	0	0	3	0	0	5	4	5	4	4	3	0
3315	6	48	2013	4	0.08	Seram	2	7	998	998	994	994	994	994	994	994	5	0	0	993	0	0	0	0	0	1	0	993	0	0	0	0	0	993	0	0	3	2	3	2	0	994	0	0	998	998	998	998	998	1	0	0	0	0	3	0	0	4	4	4	4	4	4	0
3314	6	48	2013	7	0.16	Seram	2	7	1	998	994	994	994	994	994	994	3	0	0	993	1	0	0	0	0	2	0	993	1	0	0	0	0	993	1	0	2	1	2	2	0	994	1	0	998	998	998	998	998	1	1	0	0	0	3	1	1	4	5	5	4	4	4	0
3313	6	48	2013	3	0.5	Madbad	2	3	998	998	3	3	5	3	4	1	3	0	0	993	1	0	0	0	0	1	0	993	1	0	0	0	0	993	1	0	3	2	2	2	1	1	1	1	0	2	1	1	2	1	1	1	0	0	3	0	1	4	4	4	4	4	4	0
3312	6	48	2013	12	0.05	Maluku	2	7	7	998	994	994	994	994	994	994	4	0	0	993	0	0	0	1	0	2	0	993	0	1	0	0	0	993	0	0	2	3	3	2	0	994	0	0	0	3	0	994	3	1	1	0	0	0	3	0	1	5	4	4	4	3	4	0
3311	6	48	2013	5	0.04	Madbad	2	1	998	998	994	994	994	994	994	994	4	0	0	993	0	0	0	0	0	2	0	993	1	0	2	0	0	993	1	0	3	2	1	2	0	994	1	0	0	2	0	994	3	1	1	0	0	0	4	0	1	4	4	4	4	4	4	0
3310	6	48	2013	3	0.08	Ternate	2	7	998	998	994	994	994	994	994	994	3	0	0	993	0	0	0	0	0	2	0	993	1	0	1	1	0	993	1	0	3	2	2	2	0	994	0	0	0	2	0	994	2	1	1	0	0	0	3	0	0	4	4	4	4	4	4	0
3309	6	48	2013	1	0.08	Key Tual	2	7	7	998	994	994	994	994	994	994	3	0	0	993	0	0	0	0	0	0	0	993	1	0	0	0	0	993	0	0	2	3	3	1	0	994	0	0	0	3	0	994	3	1	1	0	0	0	3	0	0	5	4	5	4	3	4	0
3308	6	48	2013	3	0.03	Ternate	2	1	3	998	3	3	2	3	3	1	3	0	0	993	0	0	0	0	0	1	0	993	0	0	0	0	0	993	0	0	3	999	999	999	999	999	999	999	999	999	999	999	999	1	1	0	0	0	999	0	1	4	4	4	4	4	4	0
3307	6	48	2013	5	0.1	Ternate	2	7	998	998	994	994	994	994	994	994	3	0	0	993	0	0	0	0	0	1	0	993	0	0	0	0	0	993	0	0	3		3	2	0	994	0	0	0	3	0	994	2	1	1	0	0	0	3	0	0	4	4	5	4	4	4	3307
3306	6	54	2013	27	6	Waigeo	2	7	7	998	994	994	994	994	994	994	3	0	0	993	0	0	0	0	0	2	0	993	1	0	0	0	0	993	1	1	3	3	3	2	0	994	0	0	0	1	0	994	3	1	0	0	0	0	3	0	1	4	4	5	4	4	4	0
3305	6	54	2013	5	6	Jawa	2	7	998	998	994	994	994	994	994	994	3	0	0	993	0	0	0	0	0	2	0	993	0	0	0	0	0	993	0	0	2	3	3	1	0	998	0	0	998	998	998	998	998	1	0	995	0	0	3	0	0	3	4	4	4	998	4	0
3304	6	54	2013	53	6	Tidore	2	1	3	998	1	1	1	5	4	998	3	0	0	993	0	0	2	0	0	3	0	993	1	0	0	0	0	993	1	0	3	1	2	1	0	994	0	0	0	2	0	994	3	1	1	1	1	0	3	1	1	3	4	5	4	4	4	3304
3303	6	54	2013	16	7	Seram	2	7	7	998	994	994	994	994	994	994	3	0	0	993	1	0	0	1	0	2	0	993	1	0	0	0	0	993	1	1	3	3	3	2	0	994	0	1	1	2	0	994	3	1	1	1	0	0	3	0	1	4	4	4	4	2	4	0
3302	6	54	2013	36	997	Lilinta	2	7	7	998	994	994	994	994	994	994	3	0	0	993	0	0	0	2	0	3	0	993	1	0	5	0	1	993	0	1	3	2	2	1	0	994	0	0	0	3	0	994	3	1	1	0	0	0	3	0	1	3	3	4	4	4	4	0
3301	6	54	2013	60	6	Umkabu/Waigeo	2	1	3	2	2	2	4	4	3	1	3	0	0	993	0	0	0	1	0	2	0	993	0	0	0	0	0	993	0	0	3	1	3	2	1	2	0	0	1	2	0	994	3	1	1	1	1	0	3	0	1	4	4	3	3	4	4	3301
3300	6	54	2013	9	6	Makasar	2	3	1	998	1	1	1	2	3	1	3	0	0	993	0	0	0	0	0	1	0	993	0	0	0	0	0	993	0	0	3	1	1	1	0	994	0	0	0	2	0	994	2	1	1	0	0	0	3	0	0	3	3	3	3	3	4	0
3299	6	54	2013	7	7	Salawati/Sailolof	2	7	3	998	1	1	1	5	4	998	4	0	0	993	0	0	0	0	0	1	0	993	1	0	4	1	0	993	1	1	2	3	3	2	0	994	0	0	0	0	0	994	0	1	1	0	0	0	3	0	1	4	4	5	4	998	3	0
3298	6	54	2013	40	8	Lilinta	2	3	7	998	3	3	4	5	4	2	3	0	0	993	0	0	0	1	0	2	0	993	1	0	0	0	1	993	1	0	3	3	3	2	0	994	0	0	0	3	0	994	3	1	1	1	0	0	3	0	0	3	4	3	4	4	4	0
3297	6	54	2013	56	6	Ambon	2	3	1	7	3			2	3	2	3	0	0	993	0	0	0	1	0	1	0	993	0	0	0	0	0	993	0	0	3	3	3	2	1	3	1	0	0	2	1	3	3	1	1	1	1	1	3	0	0	4	4	4	4	4	4	0
3296	6	54	2013	36	7	Tobelo	2	7	2	998	994	994	994	994	994	994	4	0	0	993	0	0	1	2	0	2	0	993	1	1	0	0	0	993	1	0	3	3	3	2	0	994	0	0	0	2	0	994	3	1	0	0	0	0	3	0	1	4	4	4	4	4	4	0
3295	6	54	2013	60	8	Seram	2	7	7	998	994	994	994	994	994	994	3	0	0	993	0	0	0	2	0	4	0	993	0	0	0	0	0	993	0	1	3	3	3	2	0	994	0	0	0	0	0	994	3	1	1	0	0	0	3	0	1	999	4	3	4	4	4	0
3294	6	54	2013	2	6	Makasar	2	7	7	998	994	994	994	994	994	994	4	0	0	993	0	0	0	0	0	4	0	993	1	0	0	0	0	993	1	1	3	1	1	2	0	994	0	0	0	1	1	1	3	1	0	0	0	0	3	0	1	4	4	3	4	3	4	3294
3293	6	54	2013	26	6	Matlow	2	7	7	3	2	2	3	1	2	994	3	0	0	993	0	0	0	0	0	2	0	993	0	0	4	1	0	993	0	0	3	3	3	2	0	2	0	0	0	1	0	994	0	0	0	994	3	0	3	0	1	5	5	5	5	5	5	0
3292	6	54	2013	5	8	Ternate	2	3	998	998	3	2	2	3	1	1	3	0	0	993	0	0	0	0	0	2	0	993	0	0	0	0	0	993	0	0	3	2	2	2	1	2	0	0	0	2	0	994	3	1	1	0	0	0	3	0	0	1	2	2	3	3	3	0
3291	6	54	2013	50	7	Lilinta	2	3	1	998	5	2	4	5	4	1	2	0	0	993	0	0	1	1	0	0	0	993	0	0	0	0	0	993	0	0	3	2	2	1	0	994	0	0	0	2	0	994	3	1	1	1	1	0	3	0	0	4	4	4	4	4	4	0
3290	6	54	2013	37	7	Misool	2	3	1	7	1	1	1	5	4	998	3	0	0	993	0	0	0	1	0	1	0	993	1	1	0	1	0	993	0	0	3	2	3	2	0	994	0	0	0	3	0	994	3	1	1	1	1	0	3	0	1	4	4	5	4	4	4	3290
3289	6	54	2013	5	7.5	Bugis	2	3	7	998	3	2	4	4	4	1	3	0	0	993	0	0	1	2	0	4	0	993	0	0	1	0	0	993	0	0	3	2	3	1	1	3	1	0	0	0	0	994	3	1	1	1	1	0	4	0	0	3	4	4	4	4	1	3289
3288	6	54	2013	45	14	Bugis	2	3	998	998	3	1	1	2	2	1	4	0	0	993	0	0	1	2	0	1	0	993	1	0	0	0	0	993	1	0	3	3	3	2	0	994	1	0	0	2	0	994	3	1	1	0	0	0	3	0	0	4	4	4	3	3	4	0
3287	6	53	2013	4	0.08	Tobelo	2	1	998	998	994	994	994	994	994	994	4	0	0	993	0	0	0	1	0	2	0	993	1	0	0	0	0	993	1	0	3	995	995	995	995	994	995	0	4	2	0	994	2	1	1	0	0	0	3	0	1	4	4	4	4	4	4	0
3286	6	53	2013	4	0.08	Seram	2	7	1	998	994	994	994	994	994	994	3	0	0	993	0	0	0	0	0	1	0	993	1	1	0	1	0	993	0	0	3	1	3	2	0	994	1	0	0	998	0	994	3	1	1	1	0	0	3	1	0	5	5	5	4	4	4	0
3285	6	53	2013	2	0.04	Numfor	2	1	998	998	994	994	2	994	994	994	3	0	0	993	0	0	0	0	0	1	0	993	1	0	0	0	0	993	1	0	3	3	2	2	0	994	0	1	1	1	1	1	2	1	1	0	0	0	3	0	0	4	4	4	4	4	4	0
3284	6	53	2013	4	0.25	Buton	2	1	998	998	994	994	994	994	994	994	3	0	0	993	0	0	1	1	0	1	0	993	1	0	0	1	1	993	1	0	3	2	2	3	0	994	0	0	0	1	0	994	3	1	1	0	0	0	3	0	0	4	4	3	5	4	3	0
3283	6	53	2013	9	0.08	Seram	2	1	3	998	1	1	1	5	4	1	4	0	0	993	0	0	1	1	1	0	1	993	0	0	0	0	0	993	0	0	3	2	2	3	0	994	0	0	998	998	998	998	998	1	1	1	0	0	3	0	0	4	4	4	3	4	3	0
3282	6	53	2013	2	0.01	Buton	2	7	998	998	994	994	994	994	994	994	4	0	0	993	0	0	1	0	0	1	0	993	0	0	0	0	1	993	1	0	2	3	3	2	0	994	0	0	998	998	998	994	998	1	1	0	0	0	3	0	1	4	4	4	4	4	3	0
3281	6	53	2013	5	0.12	Seran	2	7	1	7	994	994	994	994	994	994	3	0	0	993	0	0	0	0	0	4	0	993	0	0	0	0	0	993	0	0	3	1	1	1	1	3	0	0	20	2	2	3	3	1	1	0	0	0	4	0	1	4	4	4	4	4	4	0
3280	6	53	2013	8	0.08	Seram	2	1	7	998	994	994	994	994	994	994	3	0	0	993	0	0	0	0	0	2	0	993	0	0	0	0	0	993	0	0	3	3	3	2	0	994	0	0	0	0	0	994	3	1	1	1	0	0	3	0	1	4	4	5	3	3	4	0
3279	6	53	2013	9	0.1	Misol	2	7	7	998	994	994	994	994	994	994	4	0	0	993	0	0	1	1	0	3	0	993	1	0	1	1	1	993	1	0	3	2	3	3	0	994	0	0	0	3	0	994	3	1	1	0	0	0	3	0	0	5	5	5	4	4	4	0
3278	6	50	2013	49	3	Seram	2	1	998	998	994	994	994	994	994	994	3	0	0	993	0	0	0	0	0	4	0	993	0	0	0	0	1	993	0	0	3	3	3	2	0	994	0	0	0	3	0	994	3	1	1	1	0	0	3	0	1	4	5	5	5	5	5	0
3277	6	50	2013	30	16	Moy	2	7	3	998	994	994	994	994	994	994	3	0	0	993	0	0	0	0	0	0	0	993	0	0	0	0	0	993	0	0	3	3	3	1	1	2	0	0	1	1	1	1	1	1	1	0	0	0	3	0	0	4	4	4	4	4	4	0
3276	6	50	2013	7	0.16	Bajo	2	3	998	998	3	3	3	3	4	1	5	0	0	993	0	0	0	1	0	1	0	993	1	0	0	1	0	993	1	1	3	2	2	1	1	2	1	0	0	2	0	994	2	1	1	1	1	0	3	1	0	2	4	4	4	4	4	0
3275	6	50	2013	75	998	Seram	2	7	998	998	994	994	994	2	4	999	3	0	0	993	0	0	0	0	0	0	0	993	0	0	0	0	0	993	0	0	2	3	3	2	0	994	0	0	998	998	998	998	998	0	0	0	0	0	3	0	1	4	4	4	4	5	4	0
3274	6	50	2013	1	0.3	BUTON	2	7	998	998	994	994	994	994	994	994	4	0	0	993	0	0	0	1	0	1	0	993	0	0	0	0	1	993	0	0	2	3	3	3	0	994	0	0	998	998	998	998	998	1	0	0	0	0	3	0	0	4	3	3	3	3	3	0
3273	6	50	2013	24	0.25	SERAM	2	7	3	7	2	1	2	3	3	2	5	0	0	993	0	0	0	2	0	4	0	993	1	0	1	1	1	993	0	0	3	3	3	2	0	994	0	0	0	2	0	994	3	1	1	1	0	0	3	0	1	4	4	4	4	4	5	0
3272	6	50	2013	37	0.1	Seram	2	2	3	999	1	1	2	1	3	1	4	0	0	993	0	0	0	0	0	1	0	993	1	0	2	1	0	993	0	0	3	3	3	2	0	994	0	0	0	3	0	994	3	1	1	6	0	0	3	0	1	4	4	4	4	4	4	0
3271	6	50	2013	32	3	Jawa	2	1	3	998	1	1	1	2	4	2	3	0	0	993	0	0	0	1	0	3	0	993	1	0	0	0	0	993	1	1	2	3	3	1	0	994	0	0	0	3	0	994	3	1	1	0	0	0	3	0	0	4	3	4	4	5	5	3271
3270	6	50	2013	34	0.25	JAWA	2	3	998	998	2	1	1	4	2	2	3	0	0	993	0	0	1	1	0	1	0	993	1	0	4	0	0	993	1	1	3	3	3	2	0	994	0	0	0	2	0	994	3	1	1	0	0	0	3	0	0	3	3	3	4	3	3	0
3269	6	50	2013	20	0.25	TEPA	2	7	2	998	994	994	994	994	994	994	4	0	0	993	0	0	0	1	0	1	0	993	1	0	9	1	0	993	1	1	3	2	2	2	1	3	1	1	1	2	1	3	3	1	1	0	0	0	3	1	1	4	4	5	4	4	4	3269
3268	2	30	2012	77	2	NAPAN	1	3	998	998	4	4	4	4	4	2		0	0	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0	1	0		2	3	2	0	998	0	0	0					1	1	1	1	0				4	4	4	4	4	4	3268
